DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P,calculated_targets_LPN10PVCPCPR,calculated_targets_MPN10PVCPCPR,calculated_targets_HPN10PVCPCPR,calculated_features_DNCP,WDCP,MDCP,OPCPLE,HPCPLE,LPCPLE,CPCPLE,OPCPRCP,HPCPRCP,LPCPRCP
12/29/2014,15.126667,15.194,14.934667,15.047333,15.047333,42037500,0,14.64483325,0.882769923,0.937242483,0.999867086,42002,2,29,2.716459213,2.720900613,2.703685155,2.711200766,1.005272296,1.009747043,0.99251256
12/30/2014,14.932667,15.043333,14.76,14.815333,14.815333,43548000,0,14.28,0.83247086,0.945124453,1.015524457,42003,3,30,2.703551229,2.710934903,2.691920819,2.695662658,1.007919768,1.015389462,0.996265153
12/31/2014,14.872667,15.045333,14.816667,14.827333,14.827333,34462500,0,14.1476665,0.831797128,0.936446224,1.003776809,42004,4,31,2.699525099,2.711067843,2.695752696,2.696472302,1.003057462,1.014702577,0.999280653
1/2/2015,14.858,14.883333,14.217333,14.620667,14.620667,71466000,0,14.041333,0.843554743,0.933450334,0.987187041,42006,6,2,2.698538441,2.700241996,2.654461854,2.682436076,1.016232707,1.017965391,0.972413434
1/5/2015,14.303333,14.433333,13.810667,14.006,14.006,80527504,0,13.998667,0.880574968,0.967133157,1.02232379,42009,2,5,2.660492587,2.669540323,2.625441265,2.639485809,1.021228973,1.03051071,0.98605362
1/6/2015,14.004,14.28,13.614,14.085333,14.085333,93928496,0,13.842,0.875615294,0.941712418,1.016565743,42010,3,6,2.639343003,2.658859957,2.611098675,2.645134043,0.994225696,1.013820547,0.966537319
1/7/2015,14.223333,14.318667,13.985333,14.063333,14.063333,44526000,0,13.616667,0.876985065,0.932851409,1.013510311,42011,4,7,2.654883785,2.661564071,2.638009138,2.643570914,1.011377104,1.018156009,0.994453662
1/8/2015,14.187333,14.253333,14.000667,14.041333,14.041333,51637500,0,13.480667,0.878359127,0.934313003,0.9969614,42012,5,8,2.652349524,2.656990774,2.639104971,2.642005337,1.010397873,1.015098282,0.997103836
1/9/2015,13.928,13.998667,13.664,13.777333,13.777333,70024496,0,12.966,0.895190165,0.952216224,1.009484201,42013,6,9,2.633901202,2.638962111,2.614764637,2.623024705,1.010935861,1.016065083,0.991773952
1/12/2015,13.536667,13.631333,13.283333,13.480667,13.480667,89254496,0,12.8685,0.914890413,0.973171431,1.031699693,42016,2,12,2.605402078,2.61237104,2.586510091,2.601256585,1.004154097,1.01117645,0.985361704
1/13/2015,13.554667,13.840667,13.394,13.616667,13.616667,67159504,0,12.79849975,0.905752707,0.963451629,1.021395324,42017,3,13,2.606730916,2.627611143,2.594806845,2.611294557,0.995446757,1.016450428,0.983647467
1/14/2015,12.388667,13.013333,12.333333,12.846,12.846,173278500,0,12.90516675,0.970678266,1.032604157,1.082671649,42018,4,14,2.516782103,2.565974447,2.512305597,2.553032479,0.964398801,1.013026078,0.960091312
1/15/2015,12.966,13.05,12.666667,12.791333,12.791333,78247504,0,12.966,0.974826705,1.047897041,1.08729872,42019,5,15,2.562330547,2.568788134,2.538973897,2.548767832,1.013655105,1.020222052,0.99025387
1/16/2015,12.713333,12.966,12.643333,12.871333,12.871333,54048000,0,13.245333,0.968767804,1.048207934,1.097788395,42020,6,16,2.542651285,2.562330547,2.537130041,2.55500259,0.987724659,1.007354871,0.982286217
1/20/2015,12.924667,12.941333,12.469333,12.795333,12.795333,67548000,0,13.419333,0.987391262,1.059761399,1.148179027,42024,3,20,2.559137656,2.560426298,2.52327227,2.549080495,1.010107904,1.01141041,0.97452196
1/21/2015,12.636667,13.245333,12.634,13.104667,13.104667,62295000,0,13.5045,0.993030422,1.040157411,1.126723251,42025,4,21,2.536602667,2.583645264,2.536391592,2.572968426,0.964287532,1.010734038,0.964084017
1/22/2015,13.133333,13.549333,13.013333,13.441333,13.441333,61753500,0,13.553333,0.974605718,1.021624864,1.118341462,42026,5,22,2.575153502,2.606337321,2.565974447,2.598334512,0.977085606,1.008034917,0.96815792
1/23/2015,13.352667,13.566667,13.222,13.419333,13.419333,51579000,0,13.628,0.976203512,1.030875864,1.1201749,42027,6,23,2.59171614,2.607615828,2.581882109,2.596696428,0.995032093,1.010979234,0.985294873
1/26/2015,13.455333,13.908,13.403333,13.77,13.77,48517500,0,13.628,0.9513435,1.024497712,1.091648511,42030,2,26,2.599375533,2.632464214,2.595503407,2.622492313,0.977148366,1.010021786,0.973372041
1/27/2015,13.628,13.868667,13.553333,13.732,13.732,41715000,0,13.68,0.953976114,1.04640016,1.094669385,42031,3,27,2.6121265,2.629632123,2.606632495,2.619728876,0.992426449,1.009952447,0.986989004
1/28/2015,13.740667,13.758,13.228,13.291333,13.291333,47244000,0,13.836,0.985604679,1.081092995,1.13096256,42032,4,28,2.62035983,2.621620473,2.582335795,2.587112169,1.033806541,1.035110624,0.995235015
1/29/2015,13.404667,13.732,13.1,13.68,13.68,53221500,0,14.387,0.941910307,1.050377705,1.098830409,42033,5,29,2.59560293,2.619728876,2.57261223,2.615934912,0.979873319,1.00380117,0.957602339
1/30/2015,13.597333,13.831333,13.533333,13.573333,13.573333,45105000,0,14.557333,0.949312376,1.058632172,1.107465646,42034,6,30,2.609873671,2.626936526,2.605155753,2.608107059,1.001768173,1.019007859,0.997053045
2/2/2015,13.598,14.13,13.553333,14.062667,14.062667,62238000,0,14.557333,0.916279465,1.021795297,1.068929528,42037,2,2,2.609922723,2.648300197,2.606632495,2.643523555,0.966957406,1.004788068,0.963781123
2/3/2015,14.214667,14.691333,14.084667,14.557333,14.557333,72393000,0,14.552667,0.885143797,0.9789797,1.032606728,42038,3,3,2.654274319,2.687257728,2.645086759,2.678094853,0.976460936,1.009204983,0.967530728
2/4/2015,14.552667,14.765333,14.453333,14.57,14.57,49581000,0,14.490667,0.884374262,0.968811488,1.031708991,42039,4,4,2.677774276,2.692282068,2.670925045,2.67896462,0.998810364,1.01340652,0.991992656
2/5/2015,14.658667,15.032,14.642667,14.732667,14.732667,52843500,0,14.358667,0.874609668,0.951604112,1.010905425,42040,5,5,2.685031765,2.710181262,2.683939664,2.690067273,0.994977148,1.020317638,0.993891126
2/6/2015,14.8,14.893333,14.433333,14.490667,14.490667,48658500,0,14.132667,0.889216004,0.955937147,1.014446057,42041,6,6,2.694627181,2.700913663,2.669540323,2.673504787,1.02134705,1.027787955,0.996043384
2/9/2015,14.358667,14.528667,14.132667,14.498667,14.498667,52086000,0,13.713333,0.888725357,0.948363046,1.013886311,42044,2,9,2.664353732,2.676123732,2.648488926,2.674056714,0.99034394,1.002069156,0.9747563
2/10/2015,14.503333,14.7,14.333333,14.419333,14.419333,80857504,0,13.620833,0.893615051,0.949645157,1.008830783,42045,3,10,2.674378485,2.687847494,2.662587804,2.668569876,1.005825512,1.019464631,0.994035785
2/11/2015,14.147333,14.316,13.818667,14.186667,14.186667,146536500,0,13.611333,0.908270632,0.963204888,1.025375939,42046,4,11,2.649526126,2.661377793,2.626020359,2.65230258,0.997227397,1.009116518,0.974060151
2/12/2015,12.904667,13.539333,12.885333,13.525333,13.525333,234744000,0,13.666667,0.990289851,1.013154334,1.075512669,42047,5,12,2.557589029,2.605599005,2.556089688,2.604564446,0.954110853,1.001035095,0.952681387
2/13/2015,13.526667,13.732667,13.394,13.584667,13.584667,92865000,0,13.755333,0.961034452,1.007250785,1.070815133,42048,6,13,2.60466307,2.619777447,2.594806845,2.60894173,0.995730481,1.010894636,0.985964544
2/17/2015,13.713333,13.713333,13.433333,13.623333,13.623333,59694000,0,13.819333,0.955811107,1.003034059,1.067775925,42052,3,17,2.618368571,2.618368571,2.597739155,2.611783984,1.006606313,1.006606313,0.98605334
2/18/2015,13.611333,13.744667,13.506667,13.630667,13.630667,40704000,0,13.819333,0.955296832,1.001528401,1.067201407,42053,4,18,2.610902755,2.620650894,2.603183415,2.612322181,0.998581581,1.008363494,0.990902866
2/19/2015,13.666667,14.162667,13.583333,14.114,14.114,77311504,0,13.812667,0.922582755,0.963015446,1.030655165,42054,5,19,2.614959802,2.650609418,2.608843526,2.647167213,0.968305725,1.003448137,0.962401375
2/20/2015,14.052,14.506667,13.987333,14.474,14.474,89731504,0,13.74166675,0.885035236,0.933858401,1.00502052,42055,6,20,2.642764734,2.674608337,2.638152134,2.672353936,0.970844272,1.002256943,0.966376468
2/23/2015,14.377333,14.546667,13.755333,13.822667,13.822667,127497000,0,13.607333,0.907928984,0.975836754,1.018086235,42058,2,23,2.665652869,2.677361895,2.621426603,2.626309781,1.040127278,1.052377736,0.995128726
2/24/2015,13.819333,13.819333,13.446667,13.607333,13.607333,99054000,0,13.556,0.91911229,0.981321349,1.034197296,42059,3,24,2.626068554,2.626068554,2.598731269,2.610608839,1.015579835,1.015579835,0.98819269
2/25/2015,13.662667,13.809333,13.505333,13.584,13.584,58642500,0,13.496,0.920691034,0.977767962,1.035973719,42060,4,25,2.614667077,2.625344668,2.603084644,2.60889263,1.005791151,1.016588118,0.994208849
2/26/2015,13.6,14.072667,13.481333,13.812667,13.812667,97093504,0,13.375333,0.905449107,0.949146904,1.006563975,42061,5,26,2.610069793,2.644234405,2.601305988,2.62558607,0.98460348,1.018823302,0.976012308
2/27/2015,13.793333,13.903333,13.52,13.556,13.556,58231500,0,13.31999975,0.921215698,0.956378467,1.014015934,42062,6,27,2.624185359,2.632128596,2.604170071,2.606829254,1.017507598,1.025622086,0.997344349
3/2/2015,13.513333,13.556,13.055333,13.155333,13.155333,118831504,0,13.280667,0.949272816,0.982187224,1.044899434,42065,2,2,2.603676828,2.606829254,2.569196709,2.576827228,1.027213298,1.030456622,0.99239852
3/3/2015,13.120667,13.349333,13.021333,13.304,13.304,66484500,0,13.09983325,0.938665063,0.971211666,1.033223091,42066,3,3,2.574188621,2.591466421,2.566589012,2.588064742,0.986219708,1.003407471,0.978753232
3/4/2015,13.283333,13.501333,13.147333,13.496,13.496,63330000,0,12.916,0.925311203,0.957049015,1.018524007,42067,4,4,2.586510091,2.602788421,2.576218924,2.602393345,0.98424222,1.000395154,0.97416516
3/5/2015,13.523333,13.746,13.343333,13.375333,13.375333,73155000,0,12.817,0.933658997,0.965683135,1.019737826,42068,5,5,2.604416564,2.620747873,2.591016859,2.59341219,1.011065145,1.027712731,0.997607536
3/6/2015,13.280667,13.383333,12.81,12.925333,12.925333,100686000,0,12.738,0.966164663,0.999819502,1.055240356,42069,6,6,2.586309369,2.594010127,2.550226116,2.559189184,1.027491284,1.03543429,0.99107698
3/9/2015,12.959333,12.966,12.55,12.725333,12.725333,101050496,0,12.743333,0.981349565,1.019645891,1.071825232,42072,2,9,2.561816224,2.562330547,2.529720666,2.543594731,1.018388517,1.018912432,0.986221736
3/10/2015,12.564,12.9,12.506667,12.688,12.688,83695504,0,12.868,0.984237074,1.028136822,1.074978956,42073,3,10,2.530835582,2.557227311,2.526261862,2.540656665,0.990226986,1.016708701,0.985708307
3/11/2015,12.743333,13.078667,12.734,12.916,12.916,74623504,0,12.916667,0.966862806,1.010665076,1.056002865,42074,4,11,2.545008233,2.57098243,2.544275582,2.558466853,0.986631542,1.012594224,0.98590895
3/12/2015,12.916667,12.963333,12.65,12.738,12.738,62239500,0,12.997333,0.980373685,1.024788046,1.070759381,42075,5,12,2.558518493,2.562124834,2.537657215,2.544589652,1.014026299,1.017689826,0.993091537
3/13/2015,12.596667,12.783333,12.488,12.578667,12.578667,81514496,0,13.04683325,0.961416102,1.037768956,1.084322607,42076,6,13,2.533432255,2.548142213,2.524768183,2.532002284,1.001430994,1.016270881,0.992792003
3/16/2015,12.8,13.060667,12.653333,13.046667,13.046667,84432000,0,13.16899975,0.926928924,0.999878599,1.045426621,42079,2,16,2.549445171,2.569605195,2.537920659,2.568532699,0.981093485,1.001073071,0.969851764
3/17/2015,13.028667,13.247333,12.929333,12.982,12.982,73411504,0,13.2683335,0.931546218,1.002875751,1.050634186,42080,3,17,2.567152084,2.583796249,2.559498606,2.563563783,1.003594747,1.02043853,0.995943075
3/18/2015,12.997333,13.392,12.874,13.380667,13.380667,72313504,0,13.239333,0.903791493,0.967116699,1.019331323,42081,4,18,2.564744183,2.594657514,2.555209774,2.593810904,0.971351652,1.000846968,0.962134399
3/19/2015,13.466667,13.639333,12.968667,13.043333,13.043333,127128000,0,13.205333,0.927165856,0.983899859,1.041604933,42082,5,19,2.600217521,2.612957751,2.562536217,2.568277122,1.032455968,1.045693842,0.994275543
3/20/2015,13.163333,13.266,13.041333,13.205333,13.205333,64042500,0,13.06433325,0.915791597,0.971829601,1.048818686,42083,6,20,2.577435161,2.585204371,2.568123775,2.580620763,0.996819467,1.004594129,0.987580775
3/23/2015,13.233333,13.366667,13.164667,13.308667,13.308667,39474000,0,12.816667,0.908681012,0.964283914,1.040675223,42086,2,23,2.582738874,2.592764071,2.577536498,2.588415477,0.994339478,1.004358062,0.989179983
3/24/2015,13.438667,13.586,13.316667,13.448,13.448,54748500,0,12.704667,0.899266285,0.954293092,1.045508626,42087,3,24,2.598136149,2.609039851,2.589016409,2.598830396,0.999305993,1.010261749,0.990234012
3/25/2015,13.218,13.239333,12.846667,12.953333,12.953333,85956000,0,12.604667,0.933607821,0.992099871,1.085434922,42088,4,25,2.581579537,2.583192172,2.5530844,2.56135313,1.020432347,1.022079259,0.991765363
3/26/2015,12.928,12.986,12.646667,12.694,12.694,61920000,0,12.604667,0.95268103,1.027414527,1.111548763,42089,5,26,2.559395502,2.563871854,2.537393702,2.541129441,1.018433906,1.023002994,0.996271231
3/27/2015,12.604667,12.619333,12.093333,12.333333,12.333333,129073504,0,12.733333,0.982702729,1.095945992,1.151351382,42090,6,27,2.534067142,2.535230003,2.492654309,2.512305597,1.022000055,1.02318919,0.98054054
3/30/2015,12.39,12.816667,12.12,12.704667,12.704667,151342500,0,12.882,0.976281629,1.079314672,1.117699504,42093,2,30,2.516889696,2.550746433,2.494856981,2.541969406,0.975232173,1.008815658,0.95398014
3/31/2015,12.902,12.917333,12.560667,12.584667,12.584667,75399000,0,13.409333,0.985590878,1.099565606,1.12835723,42094,3,31,2.557382338,2.558570053,2.530570265,2.532479168,1.025215844,1.026434231,0.998092917
4/1/2015,12.58,12.82,12.403333,12.506,12.506,56919000,0,13.55,1.012847193,1.107335159,1.135454982,42095,4,1,2.532108251,2.551006451,2.517965227,2.526208529,1.00591716,1.025107948,0.991790581
4/2/2015,12.682,12.882,12.666667,12.733333,12.733333,75156000,0,13.85,1.034031467,1.087565487,1.115183275,42096,5,2,2.540183665,2.555830988,2.538973897,2.544223201,0.995968612,1.011675419,0.99476445
4/6/2015,13.2,13.85,13.166667,13.54,13.54,186836990,0,13.933333,0.990349557,1.022784361,1.048744461,42100,2,6,2.58021683,2.628285233,2.577688409,2.605648267,0.974889217,1.022895126,0.9724274
4/7/2015,13.500667,13.670667,13.409333,13.55,13.55,65218500,0,13.936667,1.001230037,1.022583026,1.04797048,42101,3,7,2.602739092,2.615252443,2.595950957,2.606386547,0.996359188,1.008905314,0.989618672
4/8/2015,13.88,14.06,13.724667,13.844667,13.844667,94546496,0,13.936667,0.979920066,1.002311323,1.068425842,42102,4,8,2.630448955,2.643333886,2.619194725,2.627900104,1.002552102,1.015553498,0.991332403
4/9/2015,13.895333,14.024667,13.741333,14.006,14.006,57003000,0,13.933333,0.968632515,0.993788376,1.056118806,42103,5,9,2.631553028,2.640817708,2.620408298,2.639485809,0.992098601,1.001332786,0.981103313
4/10/2015,13.99,14.11,13.933333,14.06,14.06,61015500,0,13.846667,0.964912304,0.990090114,1.052062589,42104,6,10,2.638342789,2.646883766,2.634284027,2.643333886,0.995021337,1.003556188,0.990990967
4/13/2015,14.029333,14.2,13.936667,13.985333,13.985333,56373000,0,13.792,0.970063923,0.99566217,1.138097105,42107,2,13,2.641150352,2.653241965,2.634523281,2.638009138,1.003146153,1.015349438,0.996520212
4/14/2015,13.904667,13.966,13.7,13.830667,13.830667,45390000,0,13.786,0.980911983,1.018123963,1.150824252,42108,3,14,2.632224539,2.636625804,2.617395833,2.626888373,1.005350429,1.009784994,0.990552372
4/15/2015,13.830667,13.972667,13.773333,13.855333,13.855333,29286000,0,13.792,0.979165712,1.049607866,1.148775493,42109,4,15,2.626888373,2.637103064,2.622734331,2.628670213,0.998219747,1.008468508,0.994081701
4/16/2015,13.846667,13.944667,13.752667,13.78,13.78,24886500,0,13.856667,0.98451865,1.061623113,1.15505566,42110,5,16,2.628044554,2.635097141,2.621232769,2.623218266,1.004837954,1.01194971,0.998016473
4/17/2015,13.666,13.792,13.566667,13.786,13.786,37048500,0,14.42516675,0.985782678,1.072005404,1.154552952,42111,6,17,2.614910996,2.624088714,2.607615828,2.623653584,0.991295517,1.000435224,0.984090164
4/20/2015,13.785333,13.856667,13.59,13.684667,13.684667,38389500,0,14.573333,0.995323233,1.101183792,1.163102252,42114,2,20,2.623605201,2.628766489,2.609334228,2.616276009,1.007356116,1.012568812,0.993082258
4/21/2015,13.72,14.05,13.620667,13.960667,13.960667,51487500,0,14.72,1.010887732,1.089274603,1.14368941,42115,3,21,2.618854622,2.642622396,2.611588272,2.636243876,0.982761067,1.006398906,0.975645863
4/22/2015,14.166667,14.792,14.112667,14.629333,14.629333,117945000,0,15.175333,0.989564391,1.046003464,1.091414557,42116,4,22,2.650891811,2.694086494,2.647072763,2.683028623,0.968374088,1.011119236,0.964682874
4/23/2015,14.551333,14.765333,14.476667,14.573333,14.573333,66168000,0,15.24766675,0.997301029,1.052567513,1.095608465,42117,5,23,2.677682605,2.692282068,2.672538181,2.679193352,0.998490393,1.013174749,0.993366926
4/24/2015,14.7,14.72,14.534,14.562,14.562,36417000,0,15.336667,1.008332166,1.057054886,1.096461132,42118,6,24,2.687847494,2.689207113,2.676490732,2.678415396,1.00947672,1.010850158,0.998077187
4/27/2015,14.837333,15.916667,14.8,15.436667,15.436667,175088990,0,15.34216675,0.951198403,1.001921804,1.048931094,42121,2,27,2.697146505,2.767366799,2.694627181,2.736745653,0.96117465,1.031094795,0.958756187
4/28/2015,15.65,15.7,15.202,15.365333,15.365333,91281000,0,15.34216675,0.955614369,1.010586624,1.068856236,42122,3,28,2.750470917,2.753660712,2.721426998,2.732113868,1.018526575,1.021780654,0.989370032
4/29/2015,15.336667,15.664667,15.175333,15.496667,15.496667,59041500,0,15.359333,0.947515553,1.009249279,1.068186662,42123,4,29,2.730246497,2.751407667,2.719671281,2.740624969,0.989675199,1.010841041,0.979264315
4/30/2015,15.359333,15.526,15.011333,15.07,15.07,58678500,0,15.362,0.974341938,1.045050888,1.098429529,42124,5,30,2.731723302,2.742516038,2.708805449,2.712706013,1.01919927,1.030258792,0.996107034
5/1/2015,15.329333,15.451333,14.694,15.068667,15.068667,79225504,0,15.58,0.97442813,1.052846944,1.103393353,42125,6,1,2.729768182,2.737695278,2.687439247,2.712617555,1.017298544,1.025394814,0.975136022
5/4/2015,15.212,15.648667,15.140667,15.367333,15.367333,66519000,0,15.687333,0.955489999,1.040323685,1.084117849,42128,2,4,2.72208459,2.750385738,2.717384303,2.732244023,0.989892,1.018307276,0.985250141
5/5/2015,15.850667,15.966667,15.275333,15.53,15.53,86953504,0,15.752667,0.945481842,1.04181159,1.077484482,42129,3,5,2.763211581,2.770503237,2.726239305,2.742773637,1.020648229,1.028117643,0.98360161
5/6/2015,15.606667,15.631333,15.213333,15.362,15.362,79063504,0,15.894,0.955821703,1.058954986,1.089267934,42130,4,6,2.747698195,2.749277426,2.722172214,2.731896928,1.015926767,1.017532418,0.990322419
5/7/2015,14.733333,15.832,14.683333,15.786667,15.786667,141838500,0,16.15,0.986908763,1.032828312,1.059966236,42131,5,7,2.690112478,2.762033208,2.686713041,2.759165723,0.933276986,1.0028716,0.930109757
5/8/2015,15.732667,15.894,15.58,15.774,15.774,70023000,0,16.2509995,0.994505706,1.036478794,1.060817421,42132,6,8,2.755739251,2.76594168,2.74598804,2.758363015,0.997379675,1.007607455,0.987701281
5/11/2015,15.752667,16.192,15.687333,15.966,15.966,85084496,0,16.326,0.994571778,1.027845641,1.052236002,42135,2,11,2.757009684,2.784517293,2.752853571,2.770461461,0.986638294,1.01415508,0.982546223
5/12/2015,16.007334,16.423332,15.879333,16.316,16.316,95451000,0,16.411167,0.985739887,1.007804226,1.029664133,42136,3,12,2.773046992,2.798703007,2.765018452,2.792146221,0.981082005,1.006578328,0.973236884
